loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,default_ind
18825,18825,18800,60,16.77,465.53,D,D2,10+ years,RENT,38000,Verified,n,debt_consolidation,TX,23.18,0,0,,,6,0,11004,79.7,7,f,0,0,18218.25,18194.23,8087.75,6786.71,0,3343.79,575.2393,465.53,0,,INDIVIDUAL,1
24000,24000,24000,36,10.65,781.76,B,B2,10+ years,RENT,45000,Verified,n,debt_consolidation,CA,14.8,0,0,,,5,0,24708,55.2,9,f,0,0,28140.92936,28140.93,24000,4140.93,0,0,0,791.58,0,,INDIVIDUAL,0
6000,6000,6000,36,13.49,203.59,C,C1,10+ years,RENT,80000,Not Verified,n,debt_consolidation,CA,11.58,0,0,,,8,0,15499,83.8,16,f,0,0,7326.009787,7326.01,6000,1326.01,0,0,0,212.86,0,,INDIVIDUAL,0
6000,6000,6000,36,13.49,203.59,C,C1,5 years,RENT,50000,Not Verified,n,debt_consolidation,AZ,15.38,0,1,,,6,0,15191,91.5,7,f,0,0,7325.544153,7325.54,6000,1325.54,0,0,0,214.39,0,,INDIVIDUAL,0
2100,2100,2100,36,12.42,70.18,B,B4,10+ years,MORTGAGE,30000,Not Verified,n,vacation,LA,19.72,0,1,,,12,0,12183,82.9,26,f,0,0,2552.485243,2552.49,2100,422.49,30,0,0,72.44,0,,INDIVIDUAL,0
5500,5500,5500,36,6.62,168.88,A,A2,8 years,MORTGAGE,110000,Verified,n,small_business,CT,9.69,0,0,,,7,0,14136,21.9,26,f,0,0,6077.875619,6077.88,5500,577.88,0,0,0,178.58,0,,INDIVIDUAL,0
11000,11000,11000,36,6.62,337.75,A,A2,8 years,OWN,45608,Source Verified,n,debt_consolidation,LA,20.5,0,0,,,7,0,10677,58.7,11,f,0,0,12156.85732,12156.86,11000,1156.86,0,0,0,349.86,0,,INDIVIDUAL,0
26800,26800,26800,60,20.89,723.38,F,F1,3 years,MORTGAGE,120000,Verified,n,debt_consolidation,FL,12.15,0,0,,,13,0,14772,48,18,f,0,0,32887.69,32887.69,26800,6087.69,0,0,0,23499.05,0,,INDIVIDUAL,0
8000,8000,8000,36,12.69,268.36,B,B5,5 years,MORTGAGE,35000,Not Verified,n,debt_consolidation,IL,10.05,0,0,,,7,0,6842,97.7,18,f,0,0,8999.1,8999.1,8000,999.1,0,0,0,5514.5,0,,INDIVIDUAL,0
10000,10000,10000,36,18.25,362.78,D,D5,1 year,RENT,75000,Source Verified,n,credit_card,CA,24.14,0,0,77,,9,0,22828,96.3,26,f,0,0,11730.6,11730.6,8320.22,3145.08,36.24699818,229.06,2.2906,200,0,,INDIVIDUAL,1
8000,8000,8000,36,11.71,264.61,B,B3,9 years,MORTGAGE,35000,Verified,n,credit_card,NV,9.7,0,0,,,7,0,6142,46.5,8,f,0,0,9434.776936,9434.78,8000,1434.78,0,0,0,2295.56,0,,INDIVIDUAL,0
10000,10000,10000,36,8.9,317.54,A,A5,6 years,RENT,24000,Verified,n,debt_consolidation,CA,7,0,0,28,,6,0,6734,49.5,21,f,0,0,10868.92,10868.92,10000,868.92,0,0,0,6743.26,0,,INDIVIDUAL,0
12000,12000,12000,36,11.71,396.92,B,B3,2 years,MORTGAGE,126000,Not Verified,n,debt_consolidation,OH,13.32,0,0,74,,17,0,32711,54.1,38,f,0,0,14182.29986,14182.3,12000,2182.3,0,0,0,3074.04,0,,INDIVIDUAL,0
10000,10000,10000,36,7.9,312.91,A,A4,1 year,RENT,43000,Not Verified,n,debt_consolidation,CA,25.26,0,0,,,8,0,8215,37.2,16,f,0,0,11264.00958,11264.01,10000,1264.01,0,0,0,4.84,0,,INDIVIDUAL,0
12000,12000,12000,36,9.91,386.7,B,B1,1 year,RENT,50000,Not Verified,n,debt_consolidation,CA,16.44,0,1,,,11,0,14335,29.3,25,f,0,0,13920.02507,13920.03,12000,1920.03,0,0,0,392.03,0,,INDIVIDUAL,0
25000,25000,23088.16106,60,13.49,575.12,C,C1,10+ years,MORTGAGE,67000,Verified,n,credit_card,AK,14.15,0,0,28,,6,0,15319,91.2,21,f,0,0,23880.65,20309.6,13833.2,8008.11,28.76,2010.58,361.9044,1179,0,,INDIVIDUAL,1
19750,19750,19725,36,10.65,643.33,B,B2,4 years,RENT,45000,Verified,n,debt_consolidation,OR,22.8,0,0,56,,12,0,16576,54.2,28,f,0,0,11930.65,11915.62,8590.58,2698.78,0,641.29,6.412899997,787.01,0,,INDIVIDUAL,1
10000,10000,10000,36,9.91,322.25,B,B1,3 years,RENT,31200,Source Verified,n,debt_consolidation,NY,14.81,0,0,,,13,0,5540,27,19,f,0,0,10904.24,10904.24,10000,904.24,0,0,0,6912.69,0,,INDIVIDUAL,0
13650,13650,13650,36,12.42,456.12,B,B4,4 years,RENT,66000,Verified,n,debt_consolidation,NV,24.09,0,0,74,,11,0,8933,56.5,34,f,0,0,16011.18,16011.18,13650,2361.18,0,0,0,5980.83,0,,INDIVIDUAL,0
28000,11800,11775,60,19.91,312.04,E,E4,10+ years,RENT,52000,Verified,n,debt_consolidation,TX,20.7,0,0,,,10,0,29178,87.6,16,f,0,0,12173.07,12147.29,4281.54,4759.37,0,3132.16,563.7888,312.04,0,,INDIVIDUAL,1
18000,18000,18000,36,7.9,563.23,A,A4,10+ years,RENT,56964,Source Verified,n,debt_consolidation,CA,27.55,0,0,,,7,0,17381,76.6,20,f,0,0,20275.33655,20275.34,18000,2275.34,0,0,0,567.29,0,,INDIVIDUAL,0
2500,2500,2500,36,14.27,85.78,C,C2,7 years,RENT,49500,Source Verified,n,debt_consolidation,FL,10.33,0,1,52,,7,0,9868,37.7,20,f,0,0,2529.9,2529.9,2500,29.9,0,0,0,2530.74,0,,INDIVIDUAL,0
21000,21000,20120.80657,60,20.3,559.89,E,E5,10+ years,RENT,70000,Verified,n,credit_card,CO,23.21,0,2,,,17,0,12508,70.7,25,f,0,0,27085.42,24851.07,21000,6085.42,0,0,0,17029.75,0,,INDIVIDUAL,0
35000,35000,35000,36,8.9,1111.37,A,A5,6 years,MORTGAGE,125000,Verified,n,debt_consolidation,CA,22.71,0,0,,,8,0,9051,34.8,32,f,0,0,40006.54992,40006.55,35000,5006.55,0,0,0,1123.85,0,,INDIVIDUAL,0
10000,10000,10000,36,7.51,311.11,A,A3,3 years,RENT,33000,Not Verified,n,credit_card,NJ,9.75,0,1,,,9,0,68,0.6,19,f,0,0,11027.3,11027.3,10000,1027.3,0,0,0,4190.34,0,,INDIVIDUAL,0
7000,7000,7000,36,12.69,234.82,B,B5,< 1 year,RENT,30000,Source Verified,n,credit_card,VA,15.8,0,2,,,7,0,15455,47.6,11,f,0,0,8452.256793,8452.26,7000,1452.26,0,0,0,238.06,0,,INDIVIDUAL,0
24000,24000,24000,36,15.96,843.3,C,C5,8 years,MORTGAGE,90000,Source Verified,n,home_improvement,CA,9.17,0,1,,,9,0,30952,71.2,23,f,0,0,5895.68,5895.68,3813.57,2082.11,0,0,0,843.3,0,,INDIVIDUAL,1
10625,10625,10625,36,7.51,330.56,A,A3,5 years,MORTGAGE,23000,Not Verified,n,medical,OR,18.89,0,1,,,9,0,7114,43.4,21,f,0,0,11841.94071,11841.94,10625,1216.94,0,0,0,2594.01,0,,INDIVIDUAL,0
5000,5000,5000,36,14.65,172.48,C,C3,2 years,RENT,24000,Source Verified,n,debt_consolidation,PA,18.3,0,2,24,,5,0,2429,33.3,9,f,0,0,5682.08,5682.08,5000,682.08,0,0,0,3615.46,0,,INDIVIDUAL,0
8850,8850,8850,36,6.62,271.73,A,A2,10+ years,RENT,62000,Source Verified,n,credit_card,MD,17.71,0,0,,,7,0,9466,35.9,19,f,0,0,9781.605755,9781.61,8850,931.61,0,0,0,5.67,0,,INDIVIDUAL,0
6375,6375,6375,36,7.51,198.34,A,A3,4 years,RENT,44000,Source Verified,n,debt_consolidation,GA,4.8,0,0,,,7,0,6324,58,11,f,0,0,6737.55,6737.55,6375,362.55,0,0,0,2585.54,0,,INDIVIDUAL,0
6000,6000,6000,36,11.71,198.46,B,B3,1 year,RENT,90000,Not Verified,n,credit_card,NJ,2.97,1,0,16,,10,0,8489,56.6,23,f,0,0,7041.293751,7041.29,6000,1041.29,0,0,0,2082.79,0,,INDIVIDUAL,0
11100,11100,11100,36,6.62,340.82,A,A2,10+ years,RENT,41000,Verified,n,credit_card,PA,29.85,0,1,,,8,0,17518,62.3,18,f,0,0,8120.14,8120.14,6516.79,976.85,0,626.5,6.265000001,340.82,0,,INDIVIDUAL,1
10000,10000,10000,60,12.69,225.95,B,B5,2 years,MORTGAGE,56000,Source Verified,n,debt_consolidation,CA,10.82,0,1,,,11,0,10081,31.2,18,f,0,0,12727.42606,12727.43,10000,2727.43,0,0,0,5526.53,0,,INDIVIDUAL,0
6200,6200,6200,36,6.03,188.71,A,A1,5 years,MORTGAGE,26500,Not Verified,n,small_business,WV,18.2,0,0,,,6,0,2982,16,18,f,0,0,6793.070094,6793.07,6200,593.07,0,0,0,1.83,0,,INDIVIDUAL,0
15000,15000,15000,36,18.64,547.12,E,E1,1 year,RENT,54000,Not Verified,n,debt_consolidation,GA,19.69,0,2,,,9,0,15183,90.3,12,f,0,0,19401.71938,19401.72,15000,4401.72,0,0,0,4641.23,0,,INDIVIDUAL,0
4200,4200,4200,36,11.71,138.92,B,B3,2 years,RENT,53000,Not Verified,n,other,MD,16.91,0,0,60,,15,0,8336,79.7,22,f,0,0,5000.46251,5000.46,4200,800.46,0,0,0,141.26,0,,INDIVIDUAL,0
14000,14000,14000,36,14.27,480.33,C,C2,4 years,RENT,52800,Not Verified,n,debt_consolidation,CA,7.36,0,1,,,9,0,13378,70.8,14,f,0,0,14487.95,14487.95,14000,487.95,0,0,0,13531.87,0,,INDIVIDUAL,0
8875,8875,8875,36,7.51,276.11,A,A3,1 year,MORTGAGE,38000,Not Verified,n,debt_consolidation,GA,23.53,0,1,,,13,0,19056,62.1,27,f,0,0,9712.65,9712.65,8875,837.65,0,0,0,4472.8,0,,INDIVIDUAL,0
13500,13500,13500,36,9.91,435.04,B,B1,7 years,RENT,38000,Verified,n,debt_consolidation,CA,12.38,0,1,,,3,0,16023,67.3,7,f,0,0,15657.93938,15657.94,13500,2157.94,0,0,0,307.62,0,,INDIVIDUAL,0
12000,12000,12000,36,9.91,386.7,B,B1,2 years,RENT,42000,Not Verified,n,debt_consolidation,MN,7.83,0,2,,,8,0,9749,65.4,16,f,0,0,11234.49,11234.49,9011.72,1807.88,0,414.89,4.148900002,386.7,0,,INDIVIDUAL,1
16000,16000,15975,60,19.91,423.11,E,E4,4 years,RENT,55000,Verified,n,debt_consolidation,WA,15.8,0,0,54,,8,0,7743,72.4,19,f,0,0,22277.26289,22242.46,16000,6277.26,0,0,0,10869.79,0,,INDIVIDUAL,0
21600,21600,20498.26578,60,19.42,565.32,E,E3,8 years,MORTGAGE,60000,Source Verified,n,debt_consolidation,GA,16.74,1,0,23,,6,0,13354,78.1,21,f,0,0,27580.75,24853.63,21600,5980.75,0,0,0,17416.49,0,,INDIVIDUAL,0
6000,6000,6000,36,10.65,195.44,B,B2,6 years,MORTGAGE,87000,Not Verified,n,home_improvement,NJ,12.86,2,0,9,,12,0,11739,40.5,22,f,0,0,6999.427407,6999.43,6000,999.43,0,0,0,1335.92,0,,INDIVIDUAL,0
8450,8450,8425,60,16.77,208.97,D,D2,5 years,OWN,25000,Verified,n,debt_consolidation,IL,22.51,0,2,,,6,0,17614,83.5,21,f,0,0,12188.56442,12152.55,8450,3738.56,0,0,0,3239.35,0,,INDIVIDUAL,0
20000,20000,18590.33777,60,13.49,460.1,C,C1,1 year,RENT,82000,Not Verified,n,credit_card,OH,17.68,0,0,,,13,0,26693,61.4,23,f,0,0,26397.31306,23747.15,20000,6397.31,0,0,0,9848.46,0,,INDIVIDUAL,0
10000,10000,10000,36,11.71,330.76,B,B3,8 years,RENT,60000,Not Verified,n,debt_consolidation,CA,22.08,0,0,,,8,0,5626,29.3,26,f,0,0,6002.23,6002.23,4293.91,1388.86,0,319.46,57.5028,62.38,0,,INDIVIDUAL,1
12000,12000,12000,36,16.29,423.61,D,D1,5 years,MORTGAGE,80000,Verified,n,credit_card,GA,18.18,0,0,,,8,0,29609,97.2,11,f,0,0,14946.56002,14946.56,12000,2946.56,0,0,0,4368.56,0,,INDIVIDUAL,0
13475,13475,13450,60,13.49,309.99,C,C1,10+ years,RENT,25000,Verified,n,credit_card,CA,21.89,0,1,,,7,0,9943,65.8,14,f,0,0,6198.89,6187.44,3516.74,2682.15,0,0,0,28,0,,INDIVIDUAL,1
7200,7200,7200,36,12.42,240.59,B,B4,5 years,RENT,48000,Not Verified,n,major_purchase,IL,17.43,0,1,,,7,0,16450,80.2,10,f,0,0,8677.15634,8677.16,7200,1462.16,15,0,0,19.26,0,,INDIVIDUAL,0
5600,5600,5600,36,14.65,193.17,C,C3,1 year,MORTGAGE,85000,Not Verified,n,debt_consolidation,AZ,12.24,1,3,11,,8,0,6812,90.8,31,f,0,0,1350.86,1350.86,905.39,445.47,0,0,0,193.17,0,,INDIVIDUAL,1
12000,12000,11975,36,14.27,411.71,C,C2,< 1 year,RENT,57000,Verified,n,debt_consolidation,CA,10.86,0,1,,,7,0,9273,81.5,11,f,0,0,14396.58,14366.62,12000,2396.58,0,0,0,5359.38,0,,INDIVIDUAL,0
8500,8500,8500,36,6.03,258.71,A,A1,2 years,RENT,25000,Not Verified,n,credit_card,MD,1.73,0,0,,,6,0,2463,28,18,f,0,0,9074.73,9074.73,8500,574.73,0,0,0,4936.27,0,,INDIVIDUAL,0
8000,8000,8000,36,9.91,257.8,B,B1,2 years,RENT,34000,Source Verified,n,credit_card,PA,18.28,0,0,,,6,0,7434,78.5,7,f,0,0,9279.812752,9279.81,8000,1279.81,0,0,0,262.31,0,,INDIVIDUAL,0
8000,8000,8000,36,12.42,267.33,B,B4,10+ years,RENT,40000,Not Verified,n,credit_card,OR,15,0,0,,,10,0,18601,88.2,11,f,0,0,9622.78032,9622.78,8000,1622.78,0,0,0,269.73,0,,INDIVIDUAL,0
16000,16000,8150,60,15.27,382.92,C,C4,10+ years,RENT,42656.4,Source Verified,n,debt_consolidation,GA,17.44,0,1,,,4,0,12830,92.3,17,f,0,0,22394.08,11406.98,16000,6394.08,0,0,0,199.56,0,,INDIVIDUAL,0
15000,15000,15000,36,17.27,536.81,D,D3,2 years,MORTGAGE,44400,Source Verified,n,house,FL,3.59,1,0,18,93,6,1,4582,91.6,16,f,0,0,17991.53,17991.53,15000,2991.53,0,0,0,9412.4,0,,INDIVIDUAL,0
10000,10000,10000,36,9.91,322.25,B,B1,2 years,OWN,30000,Not Verified,n,debt_consolidation,VT,11.24,0,1,,,8,0,9152,66.8,30,f,0,0,11386.43022,11386.43,10000,1386.43,0,0,0,369.43,0,,INDIVIDUAL,0
10000,10000,10000,36,6.62,307.04,A,A2,5 years,MORTGAGE,70000,Not Verified,n,credit_card,NY,16.78,0,0,,,9,0,10770,69,18,f,0,0,10902.91,10902.91,10000,902.91,0,0,0,4152.52,0,,INDIVIDUAL,0
8000,8000,8000,36,14.65,275.96,C,C3,3 years,RENT,28000,Not Verified,n,car,CA,12.6,0,1,,,8,0,6187,54.3,11,f,0,0,8636.82,8636.82,8000,636.82,0,0,0,6983.56,0,,INDIVIDUAL,0
22000,22000,22000,36,9.91,708.95,B,B1,2 years,MORTGAGE,50000,Verified,n,debt_consolidation,MI,13.22,0,4,,,17,0,21470,49.8,32,f,0,0,25521.09572,25521.1,22000,3521.1,0,0,0,1430.05,0,,INDIVIDUAL,0
6000,6000,6000,36,14.27,205.86,C,C2,10+ years,MORTGAGE,94800,Verified,n,car,TX,24.53,0,1,,,13,0,71890,95.9,30,f,0,0,7215.05,7215.05,6000,1215.05,0,0,0,1960.88,0,,INDIVIDUAL,0
16000,16000,15975,60,9.91,339.25,B,B1,10+ years,OWN,40000,Verified,n,debt_consolidation,FL,9.39,0,1,,,6,0,13270,28.5,23,f,3861.12,3855.09,16282.75,16257.31,12138.89,4143.86,0,0,0,339.25,0,,INDIVIDUAL,0
2500,2500,2500,36,7.51,77.78,A,A3,n/a,OWN,12000,Source Verified,n,debt_consolidation,CA,16.3,0,2,,,13,0,4853,42.2,20,f,0,0,1838.88,1838.88,1575.06,253.74,0,10.08,0,77.78,0,,INDIVIDUAL,1
13500,13500,13500,36,9.91,435.04,B,B1,2 years,MORTGAGE,36000,Source Verified,n,credit_card,DC,22.93,0,1,,,13,0,25011,67.2,15,f,0,0,15621.26606,15621.27,13500,2121.27,0,0,0,1706.24,0,,INDIVIDUAL,0
25000,25000,25000,36,12.42,835.39,B,B4,2 years,RENT,225000,Verified,n,debt_consolidation,NJ,8.32,1,0,13,,11,0,30449,34.6,23,f,0,0,30071.72882,30071.73,25000,5071.73,0,0,0,842.08,0,,INDIVIDUAL,0
10000,10000,10000,36,13.49,339.31,C,C1,2 years,RENT,45900,Verified,n,small_business,CA,24.97,0,2,45,,10,0,8936,48.3,12,f,0,0,12174.48231,12174.48,10000,2174.48,0,0,0,1669.38,0,,INDIVIDUAL,0
2500,2500,2500,36,13.49,84.83,C,C1,4 years,RENT,27200,Not Verified,n,debt_consolidation,WA,6.44,0,0,,,6,0,3473,68.1,6,f,0,0,3050.276004,3050.28,2500,550.28,0,0,0,95.98,0,,INDIVIDUAL,0
7325,7325,7325,36,12.69,245.72,B,B5,1 year,RENT,42000,Not Verified,n,debt_consolidation,FL,22.57,0,3,65,,12,0,7281,65,29,f,0,0,8844.700842,8844.7,7325,1519.7,0,0,0,249.25,0,,INDIVIDUAL,0
4000,4000,4000,36,12.42,133.67,B,B4,5 years,RENT,135000,Verified,n,credit_card,NY,12.12,0,3,,,11,0,29311,85.7,21,f,0,0,4337.11,4337.11,4000,337.11,0,0,0,3270.11,0,,INDIVIDUAL,0
10000,10000,10000,36,13.49,339.31,C,C1,5 years,RENT,65000,Not Verified,n,small_business,CA,6.92,1,2,19,,12,0,14292,69.5,17,f,0,0,9270.84,9270.84,6799.56,2011.75,0,459.53,4.4878,339.31,0,,INDIVIDUAL,1
7750,7750,7750,36,17.27,277.36,D,D3,< 1 year,RENT,24000,Not Verified,n,debt_consolidation,IL,16.1,0,1,41,,4,0,2348,67.1,7,f,0,0,6934,6934,4935.39,1986.7,0,11.91,0,277.36,0,,INDIVIDUAL,1
20000,20000,20000,60,20.89,539.84,F,F1,6 years,RENT,70000,Source Verified,n,debt_consolidation,FL,16.63,0,1,,,10,0,10470,79.9,24,f,0,0,5425.96,5425.96,1318.27,3034.08,0,1073.61,10.48,591.09,0,,INDIVIDUAL,1
9600,9600,9600,36,12.42,320.79,B,B4,10+ years,RENT,65000,Verified,n,debt_consolidation,NY,11.65,0,0,,,6,0,11279,70.9,11,f,0,0,11337.71,11337.71,9600,1737.71,0,0,0,3643.9,0,,INDIVIDUAL,0
21000,21000,21000,60,11.71,464.07,B,B3,3 years,RENT,60000,Not Verified,n,debt_consolidation,CA,6.62,0,0,,,7,0,10543,79.9,11,f,0,0,3708.24,3708.24,2142.87,1565.37,0,0,0,464.07,0,,INDIVIDUAL,1
14000,14000,14000,36,10.65,456.03,B,B2,3 years,RENT,30000,Source Verified,n,credit_card,CT,15.52,0,0,,,7,0,15542,65.6,14,f,0,0,15200.08,15200.08,14000,1200.08,0,0,0,10643.16,0,,INDIVIDUAL,0
13350,13350,13350,36,12.42,446.1,B,B4,10+ years,RENT,43000,Not Verified,n,debt_consolidation,CA,20.57,0,0,,,7,0,11531,95.3,15,f,0,0,16058.39442,16058.39,13350,2708.39,0,0,0,449.39,0,,INDIVIDUAL,0
15000,15000,15000,36,16.77,533.08,D,D2,10+ years,RENT,42000,Verified,n,debt_consolidation,WI,19.63,0,2,,,10,0,8238,74.9,38,f,0,0,13373.77,13373.77,8365.66,3923.4,0,1084.71,40.78310001,188.69,0,,INDIVIDUAL,1
15000,15000,15000,36,17.27,536.81,D,D3,8 years,RENT,75000,Source Verified,n,debt_consolidation,CA,16.03,0,0,48,,10,0,13505,75.9,17,f,0,0,10198.4,10198.4,6944.85,3238.39,0,15.16,5.64,536.81,0,,INDIVIDUAL,1
11000,11000,10750,60,13.49,253.06,C,C1,10+ years,MORTGAGE,129000,Verified,n,debt_consolidation,CA,10.94,0,0,80,,10,0,1735,24.1,31,f,2841.5,2777.27,12119.38,11843.35,8158.5,3960.88,0,0,0,253.06,0,,INDIVIDUAL,0
35000,35000,35000,36,10.65,1140.07,B,B2,2 years,MORTGAGE,168000,Verified,n,debt_consolidation,TX,3.17,1,1,22,,16,0,1099,1.4,22,f,0,0,38059.76,38059.76,35000,3059.76,0,0,0,272.59,0,,INDIVIDUAL,0
9000,9000,9000,36,10.65,293.16,B,B2,9 years,MORTGAGE,74000,Source Verified,n,credit_card,SD,8.89,0,0,,,7,0,7388,71.7,10,f,0,0,10552.7928,10552.79,9000,1552.79,0,0,0,6.65,0,,INDIVIDUAL,0
22475,22475,22425,60,15.27,537.87,C,C4,7 years,MORTGAGE,52000,Verified,n,debt_consolidation,NH,15.23,0,1,,,7,0,18554,61.8,23,f,5962.67,5949.34,25796.01,25738.74,16512.33,9283.68,0,0,0,537.87,0,,INDIVIDUAL,0
16000,16000,16000,36,12.69,536.72,B,B5,1 year,RENT,58500,Source Verified,n,debt_consolidation,IL,20.64,0,0,,,8,0,26224,89.3,10,f,0,0,12295.72,12295.72,9479.47,2778.95,26.83551087,10.47,1.779900003,528.58,0,,INDIVIDUAL,1
13500,13500,13500,36,12.69,452.86,B,B5,5 years,RENT,71000,Source Verified,n,debt_consolidation,VA,11.97,0,2,,,4,0,6681,77.7,11,f,0,0,16301.54517,16301.55,13500,2801.55,0,0,0,456.95,0,,INDIVIDUAL,0
24000,24000,24000,36,12.69,805.08,B,B5,10+ years,RENT,75000,Verified,n,debt_consolidation,WA,11.6,0,0,,,10,0,21609,84.6,33,f,0,0,28978.67895,28978.68,24000,4978.68,0,0,0,819.13,0,,INDIVIDUAL,0
12000,12000,12000,36,10.65,390.88,B,B2,5 years,RENT,60000,Not Verified,n,credit_card,CA,10.84,0,1,,,12,0,11849,48.8,18,f,0,0,14070.39864,14070.4,12000,2070.4,0,0,0,396.1,0,,INDIVIDUAL,0
8400,8400,8150,60,16.77,207.73,D,D2,5 years,RENT,87996,Not Verified,n,major_purchase,NY,11.35,0,0,,,8,0,9551,80.3,13,f,2295.64,2227.76,9940.54,9643.84,6104.36,3836.18,0,0,0,207.73,0,,INDIVIDUAL,0
28000,28000,27975,60,17.58,704.64,D,D4,5 years,MORTGAGE,140000,Verified,n,home_improvement,NC,12.07,0,1,,,13,0,2686,13.4,24,f,0,0,28411.15,28385.78,28000,411.15,0,0,0,28412.43,0,,INDIVIDUAL,0
14000,14000,14000,36,6.62,429.86,A,A2,10+ years,RENT,66000,Source Verified,n,debt_consolidation,VA,11.15,0,1,,,7,0,12095,35.4,46,f,0,0,15450.08422,15450.08,14000,1450.08,0,0,0,2133.17,0,,INDIVIDUAL,0
12000,12000,12000,36,14.27,411.71,C,C2,8 years,MORTGAGE,70000,Not Verified,n,other,NY,8.4,0,1,,,7,0,11546,86.2,12,f,0,0,4241.16,4241.16,2534.26,1163.48,0,543.42,5.32,411.71,0,,INDIVIDUAL,1
25000,25000,25000,36,11.71,826.9,B,B3,10+ years,MORTGAGE,100000,Verified,n,debt_consolidation,RI,6.88,0,1,,,8,0,21128,89.1,18,f,0,0,29277.57384,29277.57,25000,4277.57,0,0,0,1122.55,0,,INDIVIDUAL,0
9000,9000,9000,36,12.69,301.91,B,B5,5 years,RENT,50000,Source Verified,n,debt_consolidation,NY,17.81,0,1,,,13,0,12752,55.4,21,f,0,0,10867.20998,10867.21,9000,1867.21,0,0,0,306.11,0,,INDIVIDUAL,0
13250,13250,13250,36,10.65,431.6,B,B2,4 years,RENT,35000,Not Verified,n,debt_consolidation,OH,24.93,0,2,,,11,0,13392,58.7,25,f,0,0,15535.93186,15535.93,13250,2285.93,0,0,0,437.68,0,,INDIVIDUAL,0
20000,20000,20000,36,13.49,678.61,C,C1,6 years,RENT,75000,Verified,n,debt_consolidation,CA,22.38,0,1,,,7,0,19548,90.8,17,f,0,0,23861.58,23861.58,20000,3861.58,0,0,0,8269.74,0,,INDIVIDUAL,0
3000,3000,3000,36,14.65,103.49,C,C3,5 years,RENT,71000,Verified,n,medical,WI,21.84,0,1,59,,4,0,15072,88.7,14,f,0,0,3723.936325,3723.94,3000,723.94,0,0,0,107.29,0,,INDIVIDUAL,0
7350,7350,7350,36,10.65,239.42,B,B2,10+ years,MORTGAGE,48000,Not Verified,n,debt_consolidation,AR,11.93,0,0,,,5,0,15587,77.5,5,f,0,0,8616.33002,8616.33,7350,1266.33,0,0,0,249.88,0,,INDIVIDUAL,0
11500,11500,11500,36,15.27,400.18,C,C4,5 years,RENT,36000,Not Verified,n,debt_consolidation,FL,21.1,0,1,54,,7,0,8969,76.7,14,f,0,0,14400.49925,14400.5,11500,2900.5,0,0,0,416.2,0,,INDIVIDUAL,0
13650,13650,13650,36,12.42,456.12,B,B4,10+ years,MORTGAGE,86000,Not Verified,n,debt_consolidation,CA,12.29,0,1,,,12,0,16140,73.4,34,f,0,0,8203.29,8203.29,5810.73,1931.92,0,460.64,4.64,456.12,0,,INDIVIDUAL,1
10500,10500,10500,36,16.29,370.66,D,D1,3 years,RENT,30000,Source Verified,n,debt_consolidation,CA,15,0,1,,,7,0,5379,55.5,8,f,0,0,2222.16,2222.16,1414.89,807.27,0,0,0,370.66,0,,INDIVIDUAL,1
12000,12000,11975,36,9.91,386.7,B,B1,2 years,RENT,60000,Not Verified,n,debt_consolidation,CA,15.5,0,0,,,7,0,12168,85.7,21,f,0,0,13919.41387,13890.44,12000,1919.41,0,0,0,395.05,0,,INDIVIDUAL,0
6000,6000,6000,36,8.9,190.52,A,A5,3 years,RENT,34000,Not Verified,n,credit_card,OH,14.51,0,2,,,9,0,13683,64.8,16,f,0,0,6857.261151,6857.26,6000,857.26,0,0,0,198.16,0,,INDIVIDUAL,0
11500,11500,11500,36,15.27,400.18,C,C4,10+ years,MORTGAGE,44200,Verified,n,credit_card,CA,21.69,0,1,,,9,0,13147,90,11,f,0,0,13598.01,13598.01,11500,2098.01,0,0,0,6821.51,0,,INDIVIDUAL,0
7000,7000,7000,36,12.42,233.91,B,B4,7 years,MORTGAGE,82000,Not Verified,n,debt_consolidation,MD,12,0,1,79,,6,0,25334,71.6,31,f,0,0,8290.73,8290.73,7000,1290.73,0,0,0,2454.29,0,,INDIVIDUAL,0
29500,29500,28513.45925,60,20.3,786.51,E,E5,6 years,MORTGAGE,83000,Source Verified,n,debt_consolidation,NM,20.93,0,0,,,12,0,22087,89.8,35,f,0,0,45755.22998,43294.39,29500,16255.23,0,0,0,9781.44,0,,INDIVIDUAL,0
2000,2000,2000,36,15.27,69.6,C,C4,2 years,RENT,41000,Verified,n,moving,TX,17.74,0,1,,,7,0,18115,96.4,11,f,0,0,2520.4,2520.4,2000,505.4,15,0,0,15.88,0,,INDIVIDUAL,0
11625,11625,11625,36,13.49,394.45,C,C1,< 1 year,MORTGAGE,36000,Source Verified,n,credit_card,KS,19.33,0,1,,,17,0,19979,84.7,31,f,0,0,14196.26824,14196.27,11625,2571.27,0,0,0,406.12,0,,INDIVIDUAL,0
